IMPERIAL COLLEGE SUPERSONIC WIND TUNNEL -  NETSCANNER PRESSURE RESULTS FILE - UNIT 1 
Run time: 11:15:27 26-11-2020
Barometric pressure: 1.0199 BarA
Nozzle: Mach 2.0
Camera delay (ms): 0.0000
Missed Packets:  0
Pressure quoted in units of BarA
Time[s] ,Ch1(33.0mm),Ch2(53.0mm),Ch3(73.0mm),Ch4(93.0mm),Ch5(113.0mm),Ch6(133.0mm),Ch7(153.0mm),Ch8(173.0mm),Ch9(193.0mm),Ch10(0.0mm),Ch11(213.0mm),Ch12(233.0mm),Ch13(253.0mm),Ch14(273.0mm),Ch15(0.0mm),Ch16(0.0mm)
20.23000,1.00004,0.87757,0.76175,0.66167,0.53546,0.40535,0.43808,0.61311,0.68275,0.75649,0.69385,0.70613,0.71727,0.73579,1.01990,1.34408
20.24000,1.00127,0.87826,0.76202,0.66109,0.53515,0.40489,0.44361,0.61405,0.68483,0.75754,0.69421,0.70649,0.71700,0.73600,1.01969,1.34408
20.25000,1.00173,0.87800,0.76170,0.66072,0.53480,0.40459,0.44734,0.61410,0.68619,0.75843,0.69561,0.70758,0.71857,0.73626,1.01980,1.34378
20.26000,0.99824,0.87629,0.76062,0.66024,0.53454,0.40413,0.44926,0.61514,0.68280,0.75933,0.69509,0.70613,0.71951,0.73610,1.01974,1.34378
20.27000,0.99855,0.87603,0.76041,0.65960,0.53408,0.40367,0.47378,0.61399,0.68509,0.76022,0.69437,0.70473,0.71601,0.73814,1.01985,1.34044
20.28000,0.99598,0.87416,0.75868,0.65913,0.53321,0.40337,0.46926,0.61706,0.68561,0.76116,0.69281,0.70473,0.71585,0.73730,1.01985,1.33953
20.29000,0.99618,0.87411,0.75868,0.65865,0.53321,0.40886,0.48242,0.64136,0.68759,0.76206,0.69416,0.70623,0.72207,0.73824,1.01990,1.33953
20.30000,0.99670,0.87448,0.75874,0.65828,0.53286,0.40911,0.48355,0.63809,0.69014,0.76279,0.69494,0.70877,0.72244,0.74017,1.01990,1.33801
20.31000,0.99408,0.87230,0.75718,0.65759,0.53214,0.40748,0.48818,0.63616,0.68905,0.76353,0.69286,0.70665,0.71669,0.73955,1.01980,1.33679
20.32000,0.99408,0.87214,0.75712,0.65701,0.53189,0.40621,0.49033,0.64376,0.68905,0.76431,0.69275,0.70670,0.71821,0.73814,1.01980,1.33558
20.33000,0.99454,0.87246,0.75685,0.65664,0.53158,0.40515,0.48959,0.64693,0.69035,0.76531,0.69353,0.70690,0.71904,0.73814,1.01980,1.33527
20.34000,0.99439,0.87192,0.75675,0.65606,0.53148,0.40413,0.48299,0.64646,0.69133,0.76615,0.69213,0.70659,0.71774,0.73829,1.01990,1.33436
20.35000,0.99094,0.86969,0.75492,0.65553,0.53066,0.40352,0.48767,0.65604,0.69253,0.76689,0.69317,0.70799,0.72045,0.73939,1.01985,1.33163
20.36000,0.99053,0.86910,0.75443,0.65484,0.53010,0.40378,0.48886,0.66317,0.69274,0.76773,0.69307,0.70959,0.72296,0.74012,1.01985,1.33163
20.37000,0.98838,0.86761,0.75319,0.65421,0.52928,0.40373,0.48191,0.65932,0.69165,0.76851,0.69322,0.70856,0.72155,0.74007,1.01990,1.32981
20.38000,0.98719,0.86638,0.75201,0.65331,0.52862,0.40494,0.49129,0.65432,0.69232,0.76946,0.69442,0.70985,0.72119,0.74080,1.01980,1.32708
20.39000,0.98725,0.86622,0.75174,0.65278,0.52831,0.40891,0.51321,0.67249,0.69170,0.77009,0.69733,0.71171,0.72537,0.74137,1.01985,1.32617
20.40000,0.98627,0.86537,0.75115,0.65246,0.52775,0.40779,0.50863,0.66879,0.69055,0.77082,0.69468,0.71104,0.72265,0.74174,1.01990,1.32525
20.41000,0.98499,0.86441,0.75018,0.65146,0.52719,0.40682,0.51135,0.67613,0.69102,0.77161,0.69535,0.71140,0.72396,0.74122,1.01990,1.32404
20.42000,0.98314,0.86292,0.74910,0.65088,0.52648,0.41150,0.52219,0.68389,0.69081,0.77240,0.69561,0.71228,0.72349,0.74221,1.01995,1.32040
20.43000,0.98175,0.86164,0.74781,0.65003,0.52556,0.41043,0.51615,0.68118,0.68931,0.77319,0.69327,0.70959,0.72364,0.74085,1.01980,1.31857
20.44000,0.97944,0.85956,0.74646,0.64892,0.52494,0.42399,0.54485,0.69258,0.69035,0.77371,0.69998,0.71611,0.73018,0.74294,1.01985,1.31675
20.45000,0.97928,0.85935,0.74609,0.64844,0.52443,0.42440,0.54779,0.69112,0.68983,0.77445,0.69842,0.71575,0.72767,0.74461,1.01990,1.31675
20.46000,0.97877,0.85850,0.74517,0.64749,0.52382,0.42486,0.55768,0.69352,0.68801,0.77513,0.69686,0.71352,0.72699,0.74320,1.01990,1.31432
20.47000,0.97774,0.85791,0.74469,0.64696,0.52346,0.42318,0.55333,0.68748,0.68743,0.77618,0.69691,0.71502,0.72809,0.74529,1.01985,1.31493
20.48000,0.97759,0.85748,0.74431,0.64643,0.52300,0.42862,0.56989,0.69393,0.68712,0.77691,0.69785,0.71538,0.72777,0.74487,1.02001,1.31280
20.49000,0.97615,0.85631,0.74361,0.64564,0.52265,0.43380,0.59368,0.69732,0.68608,0.77765,0.69806,0.71642,0.73075,0.74686,1.01995,1.31280
20.50000,0.97538,0.85589,0.74307,0.64532,0.52224,0.43212,0.60442,0.69846,0.68707,0.77823,0.69993,0.71936,0.73514,0.74931,1.01980,1.31129
20.51000,0.97610,0.85631,0.74307,0.64500,0.52183,0.43222,0.60250,0.70101,0.68619,0.77886,0.70186,0.72117,0.73561,0.75046,1.01990,1.30977
20.52000,0.97281,0.85392,0.74157,0.64432,0.52152,0.44320,0.63155,0.70044,0.68671,0.77922,0.70420,0.72211,0.73582,0.75155,1.01995,1.30886
20.53000,0.97184,0.85296,0.74044,0.64331,0.52071,0.45198,0.62731,0.70310,0.68754,0.78012,0.70414,0.72304,0.73556,0.75213,1.01980,1.30795
20.54000,0.97158,0.85237,0.73995,0.64273,0.52020,0.44665,0.63110,0.70133,0.68556,0.78054,0.70238,0.72154,0.73316,0.75145,1.01985,1.30491
20.55000,0.97045,0.85146,0.73909,0.64220,0.51958,0.45254,0.65179,0.70159,0.68478,0.78122,0.70253,0.72216,0.73467,0.75202,1.01985,1.30461
20.56000,0.96845,0.84976,0.73775,0.64130,0.51902,0.46428,0.67475,0.69841,0.68468,0.78206,0.70544,0.72474,0.73760,0.75354,1.01985,1.30187
20.57000,0.96722,0.84875,0.73683,0.64077,0.51816,0.46153,0.65377,0.70044,0.68499,0.78274,0.70586,0.72578,0.73885,0.75343,1.01995,1.30005
20.58000,0.96722,0.84853,0.73640,0.63998,0.51790,0.46158,0.67583,0.69789,0.68665,0.78363,0.70888,0.72878,0.74304,0.75662,1.01980,1.29944
20.59000,0.96681,0.84800,0.73602,0.63956,0.51754,0.46524,0.67781,0.69773,0.68650,0.78432,0.70893,0.72909,0.74147,0.75745,1.01974,1.29944
20.60000,0.96614,0.84736,0.73549,0.63881,0.51713,0.46336,0.67057,0.69690,0.68587,0.78489,0.70555,0.72593,0.73802,0.75573,1.01985,1.29671
20.61000,0.96557,0.84704,0.73532,0.63855,0.51683,0.46143,0.66644,0.69789,0.68556,0.78573,0.70654,0.72645,0.73990,0.75610,1.01985,1.29793
20.62000,0.96547,0.84683,0.73500,0.63797,0.51637,0.45762,0.66553,0.69747,0.68473,0.78657,0.70560,0.72593,0.73718,0.75704,1.01974,1.29489
20.63000,0.96342,0.84518,0.73387,0.63728,0.51606,0.45828,0.67085,0.69768,0.68353,0.78710,0.70524,0.72521,0.73854,0.75542,1.01974,1.29580
20.64000,0.96408,0.84560,0.73409,0.63686,0.51570,0.46031,0.68459,0.69497,0.68499,0.78783,0.70815,0.72883,0.74199,0.75845,1.01985,1.29580
20.65000,0.96198,0.84401,0.73290,0.63622,0.51509,0.46687,0.69019,0.69404,0.68561,0.78873,0.70945,0.72893,0.74136,0.75803,1.01985,1.29307
20.66000,0.96090,0.84310,0.73193,0.63564,0.51463,0.47398,0.69601,0.69383,0.68910,0.78930,0.71293,0.73322,0.74602,0.76147,1.01985,1.29033
20.67000,0.95992,0.84241,0.73123,0.63506,0.51438,0.47571,0.69143,0.69513,0.68925,0.78967,0.71283,0.73353,0.74555,0.76194,1.01980,1.29033
20.68000,0.95864,0.84134,0.73064,0.63458,0.51382,0.48262,0.70094,0.69466,0.69003,0.79025,0.71413,0.73426,0.74722,0.76252,1.01974,1.28882
20.69000,0.95767,0.84060,0.72983,0.63384,0.51361,0.49110,0.70625,0.69320,0.69243,0.79067,0.71777,0.73664,0.75009,0.76435,1.02001,1.28882
20.70000,0.95772,0.84028,0.72967,0.63358,0.51315,0.48988,0.70427,0.69159,0.69191,0.79114,0.71429,0.73426,0.74497,0.76356,1.01980,1.28791
20.71000,0.95731,0.83959,0.72914,0.63294,0.51274,0.49206,0.70178,0.69086,0.69279,0.79188,0.71590,0.73493,0.74696,0.76346,1.01980,1.28457
20.72000,0.95510,0.83809,0.72784,0.63220,0.51198,0.48719,0.70111,0.69013,0.69118,0.79235,0.71444,0.73379,0.74737,0.76304,1.01974,1.28365
20.73000,0.95330,0.83692,0.72688,0.63157,0.51167,0.49333,0.70071,0.69065,0.69211,0.79277,0.71559,0.73488,0.74670,0.76330,1.01990,1.28335
20.74000,0.95382,0.83644,0.72644,0.63104,0.51106,0.50400,0.70682,0.68878,0.69378,0.79351,0.71980,0.73907,0.75276,0.76586,1.02001,1.28153
20.75000,0.95186,0.83516,0.72510,0.63019,0.51070,0.51879,0.70902,0.69185,0.69622,0.79387,0.72360,0.74294,0.76029,0.77009,1.01980,1.27819
20.76000,0.94925,0.83303,0.72354,0.62935,0.51014,0.53200,0.70495,0.68987,0.69872,0.79461,0.72391,0.74460,0.75982,0.77437,1.01980,1.27606
20.77000,0.94765,0.83181,0.72235,0.62855,0.50994,0.54140,0.70704,0.69065,0.69976,0.79524,0.72479,0.74424,0.75903,0.77411,1.01995,1.27515
20.78000,0.94637,0.83037,0.72112,0.62776,0.50999,0.56609,0.70620,0.69117,0.70241,0.79561,0.72927,0.74734,0.76411,0.77620,1.01980,1.27181
20.79000,0.94447,0.82883,0.72004,0.62675,0.50876,0.56838,0.70518,0.68935,0.70371,0.79608,0.72672,0.74770,0.76065,0.77808,1.01980,1.27090
20.80000,0.94355,0.82829,0.71929,0.62596,0.50866,0.58906,0.70489,0.69242,0.70455,0.79692,0.73077,0.74946,0.76526,0.77865,1.01980,1.27060
20.81000,0.94437,0.82845,0.71934,0.62548,0.50810,0.61096,0.70382,0.69263,0.70735,0.79755,0.73561,0.75349,0.76787,0.78205,1.01980,1.26786
20.82000,0.94293,0.82733,0.71832,0.62485,0.50784,0.61457,0.70461,0.69196,0.70824,0.79802,0.73457,0.75256,0.76625,0.78095,1.01990,1.26665
20.83000,0.94237,0.82670,0.71783,0.62422,0.50723,0.61706,0.70331,0.68966,0.70824,0.79849,0.73192,0.75179,0.76343,0.78132,1.01974,1.26544
20.84000,0.94196,0.82616,0.71762,0.62353,0.50723,0.62458,0.70631,0.69175,0.70949,0.79907,0.73442,0.75323,0.76536,0.78189,1.01995,1.26483
20.85000,0.94000,0.82504,0.71627,0.62284,0.50677,0.60720,0.70659,0.69138,0.70871,0.79986,0.73150,0.75168,0.76264,0.78064,1.01990,1.26392
20.86000,0.93949,0.82414,0.71557,0.62205,0.50626,0.62966,0.70348,0.69362,0.70912,0.80033,0.73431,0.75329,0.76672,0.78173,1.01990,1.26149
20.87000,0.93698,0.82259,0.71450,0.62146,0.50565,0.64455,0.69941,0.69222,0.71120,0.80128,0.73676,0.75587,0.76970,0.78518,1.01990,1.26088
20.88000,0.93631,0.82158,0.71326,0.62078,0.50447,0.65390,0.70037,0.69487,0.71089,0.80175,0.73561,0.75556,0.77216,0.78544,1.01980,1.25693
20.89000,0.93338,0.81935,0.71159,0.61977,0.51121,0.67368,0.70252,0.70252,0.71438,0.80243,0.74196,0.76068,0.77713,0.78868,1.01995,1.25481
20.90000,0.93148,0.81759,0.71025,0.61856,0.51137,0.68634,0.70127,0.70117,0.71859,0.80327,0.74378,0.76229,0.77702,0.79155,1.01980,1.25208
20.91000,0.93220,0.81764,0.70987,0.61792,0.51570,0.68974,0.70178,0.70351,0.72077,0.80380,0.74805,0.76518,0.77990,0.79254,1.01990,1.25116
20.92000,0.92943,0.81583,0.70879,0.61718,0.51586,0.68812,0.70014,0.70278,0.72275,0.80448,0.74612,0.76477,0.77441,0.79202,1.01995,1.25056
20.93000,0.92958,0.81604,0.70869,0.61670,0.51377,0.68344,0.69946,0.70247,0.72098,0.80511,0.74529,0.76239,0.77409,0.79024,1.01980,1.25086
20.94000,0.92835,0.81508,0.70777,0.61618,0.51453,0.68684,0.69856,0.70153,0.72249,0.80564,0.74612,0.76379,0.77367,0.78998,1.01980,1.24995
20.95000,0.92763,0.81429,0.70734,0.61533,0.51177,0.68257,0.69771,0.69909,0.71994,0.80616,0.74253,0.76125,0.77299,0.78857,1.01990,1.24691
20.96000,0.92625,0.81317,0.70632,0.61459,0.51555,0.69432,0.69963,0.70393,0.72228,0.80669,0.74825,0.76560,0.78068,0.79160,1.01995,1.24539
20.97000,0.92584,0.81253,0.70578,0.61401,0.51611,0.69467,0.69754,0.70403,0.72494,0.80747,0.74940,0.76772,0.78157,0.79458,1.01985,1.24388
20.98000,0.92409,0.81120,0.70476,0.61348,0.52719,0.69701,0.70388,0.71012,0.72801,0.80779,0.75392,0.77087,0.78554,0.79719,1.01980,1.24236
20.99000,0.92435,0.81109,0.70444,0.61258,0.52939,0.69823,0.69941,0.70695,0.73045,0.80847,0.75340,0.77061,0.77995,0.79698,1.01974,1.24114
21.00000,0.92394,0.81056,0.70374,0.61205,0.52234,0.69844,0.69822,0.70596,0.72811,0.80905,0.74950,0.76756,0.77854,0.79442,1.02001,1.23963
21.01000,0.92235,0.80949,0.70298,0.61147,0.52694,0.70083,0.69941,0.70674,0.72931,0.80958,0.75247,0.77061,0.78262,0.79682,1.01990,1.23993
21.02000,0.91958,0.80736,0.70126,0.61052,0.52872,0.69996,0.69952,0.70872,0.72863,0.81026,0.75278,0.77061,0.78445,0.79834,1.01990,1.23689
21.03000,0.91855,0.80635,0.70045,0.60983,0.54143,0.70459,0.70506,0.71543,0.73206,0.81089,0.75892,0.77547,0.79198,0.80090,1.01990,1.23325
21.04000,0.91603,0.80438,0.69906,0.60909,0.55838,0.70769,0.71355,0.72215,0.73680,0.81147,0.76371,0.78122,0.80071,0.80675,1.01980,1.23264
21.05000,0.91624,0.80411,0.69857,0.60835,0.56339,0.70444,0.70817,0.71840,0.74283,0.81189,0.76750,0.78556,0.79663,0.81056,1.01985,1.23112
21.06000,0.91532,0.80332,0.69809,0.60755,0.56788,0.70652,0.71230,0.72413,0.74070,0.81267,0.76704,0.78354,0.79930,0.80973,1.01985,1.23052
21.07000,0.91629,0.80374,0.69814,0.60724,0.56083,0.70652,0.71100,0.72434,0.74460,0.81320,0.76771,0.78556,0.79715,0.81181,1.01995,1.22991
21.08000,0.91511,0.80321,0.69766,0.60687,0.56334,0.70571,0.70806,0.72210,0.74491,0.81399,0.76724,0.78479,0.79491,0.81119,1.01990,1.22991
21.09000,0.91367,0.80199,0.69680,0.60602,0.57370,0.70642,0.70965,0.72330,0.74372,0.81472,0.76558,0.78416,0.79407,0.81077,1.01990,1.22809
21.10000,0.91321,0.80156,0.69637,0.60576,0.56134,0.70657,0.70484,0.72049,0.74320,0.81509,0.76391,0.78272,0.79344,0.81004,1.01985,1.22809
21.11000,0.91296,0.80124,0.69604,0.60507,0.56022,0.70393,0.70472,0.71913,0.74164,0.81562,0.76287,0.78137,0.79182,0.81004,1.01995,1.22627
21.12000,0.91070,0.79954,0.69470,0.60459,0.57733,0.70581,0.71100,0.72595,0.74393,0.81619,0.76724,0.78349,0.79715,0.80973,1.01974,1.22505
21.13000,0.90941,0.79847,0.69362,0.60380,0.58764,0.70627,0.71400,0.72840,0.74673,0.81661,0.77073,0.78660,0.80223,0.81291,1.01985,1.22323
21.14000,0.90695,0.79639,0.69212,0.60301,0.59433,0.70576,0.71649,0.73100,0.75043,0.81724,0.77390,0.78960,0.80359,0.81521,1.01980,1.22080
21.15000,0.90736,0.79645,0.69190,0.60237,0.59428,0.70642,0.71360,0.73189,0.75131,0.81777,0.77417,0.79135,0.80265,0.81719,1.01985,1.21928
21.16000,0.90531,0.79490,0.69082,0.60184,0.61710,0.70850,0.71988,0.73590,0.75423,0.81845,0.77916,0.79508,0.81070,0.82169,1.01985,1.21837
21.17000,0.90485,0.79432,0.69039,0.60110,0.61756,0.70662,0.71802,0.73616,0.75688,0.81913,0.77968,0.79648,0.81012,0.82179,1.01990,1.21533
21.18000,0.90285,0.79299,0.68916,0.60047,0.62864,0.70805,0.72141,0.73840,0.75933,0.81992,0.78338,0.79937,0.81117,0.82346,1.01990,1.21412
21.19000,0.90310,0.79288,0.68873,0.59983,0.62088,0.70789,0.71937,0.73793,0.75995,0.82039,0.78119,0.79813,0.80840,0.82163,1.01985,1.21412
21.20000,0.90244,0.79213,0.68840,0.59936,0.63344,0.71028,0.72650,0.74345,0.76130,0.82087,0.78452,0.79994,0.81101,0.82388,1.01985,1.21169
21.21000,0.90100,0.79091,0.68754,0.59867,0.63799,0.71008,0.72464,0.74293,0.76375,0.82181,0.78619,0.80222,0.81316,0.82602,1.01974,1.21230
21.22000,0.90208,0.79144,0.68760,0.59819,0.64075,0.70927,0.72333,0.74173,0.76286,0.82218,0.78473,0.80036,0.81462,0.82560,1.01980,1.21048
21.23000,0.89895,0.78937,0.68604,0.59772,0.65551,0.70957,0.72396,0.74303,0.76573,0.82286,0.78759,0.80403,0.81536,0.82795,1.01990,1.20774
21.24000,0.89602,0.78718,0.68448,0.59655,0.66562,0.71186,0.72927,0.74787,0.76692,0.82360,0.79451,0.80863,0.82629,0.83266,1.01990,1.20501
21.25000,0.89423,0.78548,0.68270,0.59571,0.67170,0.71293,0.73335,0.75194,0.77077,0.82407,0.79509,0.81215,0.82498,0.83731,1.02001,1.20319
21.26000,0.89340,0.78468,0.68232,0.59618,0.67221,0.71583,0.73527,0.75464,0.77462,0.82475,0.79894,0.81215,0.82948,0.83699,1.01974,1.20228
21.27000,0.89294,0.78394,0.68141,0.59565,0.68677,0.72238,0.74506,0.76105,0.77837,0.82533,0.80628,0.81883,0.83628,0.84216,1.01980,1.19954
21.28000,0.89181,0.78276,0.68055,0.59465,0.68381,0.71852,0.73753,0.75772,0.78134,0.82591,0.80378,0.81929,0.82964,0.84384,1.01995,1.19863
21.29000,0.89069,0.78207,0.67958,0.59428,0.68764,0.71847,0.73849,0.75808,0.77900,0.82670,0.80091,0.81650,0.82550,0.84091,1.01990,1.19712
21.30000,0.89022,0.78138,0.67910,0.59349,0.68151,0.71623,0.73697,0.75678,0.77827,0.82722,0.79888,0.81402,0.82158,0.83924,1.01985,1.19620
21.31000,0.88863,0.78016,0.67802,0.59290,0.68656,0.71816,0.73997,0.76011,0.78045,0.82791,0.80294,0.81769,0.83403,0.84107,1.02001,1.19317
21.32000,0.88843,0.77968,0.67780,0.59248,0.68432,0.71903,0.74110,0.76053,0.78285,0.82854,0.80601,0.81909,0.83100,0.84274,1.01995,1.19408
21.33000,0.88812,0.77920,0.67748,0.59190,0.68825,0.72096,0.74494,0.76454,0.78316,0.82922,0.80482,0.81857,0.82880,0.84185,1.01980,1.19165
21.34000,0.88586,0.77787,0.67624,0.59142,0.69162,0.72284,0.74647,0.76793,0.78680,0.82990,0.80825,0.82053,0.83267,0.84258,1.02001,1.19104
21.35000,0.88514,0.77712,0.67549,0.59095,0.68805,0.71979,0.74144,0.76407,0.78581,0.83064,0.80404,0.81898,0.82838,0.84222,1.01974,1.18922
21.36000,0.88412,0.77622,0.67468,0.59116,0.69004,0.72132,0.74483,0.76699,0.78545,0.83143,0.80471,0.81898,0.82854,0.84060,1.01969,1.18861
21.37000,0.88166,0.77441,0.67345,0.59052,0.69790,0.72498,0.75071,0.77069,0.78821,0.83237,0.80893,0.82245,0.83283,0.84384,1.01985,1.18618
21.38000,0.88330,0.77488,0.67366,0.59084,0.69607,0.72528,0.75015,0.77037,0.79112,0.83311,0.81033,0.82478,0.83461,0.84520,1.01985,1.18527
21.39000,0.87991,0.77265,0.67194,0.59079,0.69131,0.72269,0.74873,0.77069,0.79060,0.83368,0.81148,0.82405,0.83706,0.84603,1.01974,1.18375
21.40000,0.87781,0.77126,0.67097,0.59190,0.69658,0.72732,0.75445,0.77402,0.79372,0.83447,0.81408,0.82695,0.83816,0.84697,1.01990,1.18193
21.41000,0.87704,0.77025,0.66995,0.59126,0.70020,0.72854,0.75462,0.77688,0.79487,0.83505,0.81622,0.82918,0.84324,0.85042,1.01974,1.17920
21.42000,0.87606,0.76930,0.66914,0.59116,0.69959,0.72854,0.75490,0.77808,0.79737,0.83589,0.81866,0.83269,0.84596,0.85376,1.01990,1.17768
21.43000,0.87591,0.76892,0.66882,0.59179,0.69877,0.72935,0.75479,0.77886,0.79851,0.83673,0.82252,0.83539,0.85260,0.85695,1.01985,1.17859
21.44000,0.87581,0.76866,0.66850,0.59312,0.70695,0.73637,0.76412,0.78459,0.80341,0.83752,0.82866,0.84304,0.85794,0.86369,1.01990,1.17495
21.45000,0.87396,0.76749,0.66758,0.59449,0.70531,0.73550,0.76214,0.78209,0.80382,0.83831,0.82288,0.83735,0.84695,0.86134,1.01985,1.17495
21.46000,0.87288,0.76637,0.66721,0.59534,0.70899,0.73845,0.76526,0.78564,0.80382,0.83904,0.82366,0.83823,0.84999,0.86124,1.01980,1.17313
21.47000,0.87145,0.76514,0.66570,0.59618,0.70899,0.73906,0.76786,0.78772,0.80559,0.83973,0.82533,0.83937,0.84784,0.86197,1.01985,1.17070
21.48000,0.87032,0.76413,0.66489,0.59618,0.70296,0.73439,0.75994,0.78340,0.80419,0.84051,0.82116,0.83549,0.84549,0.85888,1.01980,1.16948
21.49000,0.86847,0.76275,0.66398,0.59793,0.71211,0.74400,0.77290,0.79272,0.80747,0.84120,0.82918,0.84092,0.85438,0.86254,1.01985,1.16857
21.50000,0.86693,0.76190,0.66376,0.60084,0.71257,0.74603,0.77663,0.79590,0.81085,0.84209,0.82934,0.84129,0.85135,0.86338,1.01985,1.16645
21.51000,0.86704,0.76147,0.66366,0.60306,0.71022,0.74354,0.77222,0.79184,0.81356,0.84304,0.82986,0.84180,0.84643,0.86176,1.01985,1.16402
21.52000,0.86550,0.76035,0.66280,0.60438,0.71134,0.74578,0.77448,0.79402,0.81184,0.84346,0.82835,0.83916,0.84836,0.85962,1.01995,1.16250
21.53000,0.86411,0.75907,0.66124,0.60597,0.70930,0.74420,0.77346,0.79449,0.81262,0.84430,0.82803,0.83963,0.84753,0.85951,1.01990,1.16159
21.54000,0.86396,0.75907,0.66097,0.60734,0.70899,0.74532,0.77510,0.79882,0.81340,0.84487,0.82960,0.84046,0.85177,0.85935,1.01980,1.16098
21.55000,0.86360,0.75876,0.66220,0.61083,0.71711,0.75320,0.78495,0.80392,0.81798,0.84535,0.83595,0.84584,0.85684,0.86453,1.01990,1.15977
